timestamp,side,mean_joint_error_rad,ee_pos_error_m,j1_orig,j2_orig,j3_orig,j4_orig,j5_orig,jg_orig,j1_sol,j2_sol,j3_sol,j4_sol,j5_sol,jg_sol
1772536796245147780,right,0.783073,0.008758,-0.1097,0.2816,-0.4404,-0.7265,-0.1036,0.5247,-0.0988,0.1820,-0.6691,-0.6110,-0.0982,-3.7136
1772536796246713562,left,0.478161,0.033697,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0405,-1.4868,0.8213,-0.0433,-0.0098,-1.0959
1772536796248546725,right,0.810102,0.008978,-0.1112,0.2685,-0.2900,-0.7273,-0.0852,0.5409,-0.1097,0.1426,-0.5891,-0.5549,-0.0850,-3.7207
1772536796263483907,left,0.473254,0.033601,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.5049,0.8384,-0.0266,-0.0077,-1.0975
1772536796265149808,right,0.767931,0.006271,-0.1112,0.2816,-0.4404,-0.7265,-0.1112,0.5171,-0.1121,0.1944,-0.6218,-0.6333,-0.1099,-3.7265
1772536796266736025,left,0.479227,0.033736,-0.0376,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0400,-1.4874,0.8204,-0.0441,-0.0097,-1.0991
1772536796268575969,right,0.797422,0.007363,-0.1112,0.2700,-0.2961,-0.7334,-0.0852,0.5409,-0.1097,0.1650,-0.5492,-0.5836,-0.0843,-3.7334
1772536796283435551,left,0.474018,0.033675,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0385,-1.5059,0.8379,-0.0271,-0.0078,-1.1007
1772536796285076657,right,0.747035,0.004279,-0.1128,0.2816,-0.4404,-0.7250,-0.1220,0.5033,-0.1100,0.2358,-0.5609,-0.6514,-0.1208,-3.7351
1772536796286801693,left,0.479883,0.033802,-0.0376,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0398,-1.4884,0.8198,-0.0446,-0.0099,-1.1023
1772536796288796793,right,0.779626,0.005570,-0.1112,0.2731,-0.3023,-0.7380,-0.0852,0.5393,-0.1135,0.1927,-0.4975,-0.6230,-0.0884,-3.7422
1772536796303776220,left,0.474756,0.033745,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0384,-1.5068,0.8373,-0.0276,-0.0080,-1.1039
1772536796305305806,right,0.731516,0.002818,-0.1128,0.2816,-0.4404,-0.7250,-0.1404,0.4772,-0.1110,0.2514,-0.5213,-0.6743,-0.1393,-3.7473
1772536796306920335,left,0.479851,0.033833,-0.0391,-1.1208,1.4876,-0.3437,-0.0115,0.4358,-0.0405,-1.4895,0.8194,-0.0450,-0.0105,-1.1055
1772536796308785001,right,0.766557,0.004261,-0.1112,0.2746,-0.3053,-0.7411,-0.0852,0.5378,-0.1186,0.2061,-0.4549,-0.6610,-0.0914,-3.7497
1772536796323711771,left,0.475961,0.033792,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0396,-1.5076,0.8363,-0.0292,-0.0054,-1.1108
1772536796325285185,right,0.714920,0.002005,-0.1143,0.2816,-0.4373,-0.7250,-0.1603,0.4388,-0.1144,0.2681,-0.4836,-0.6927,-0.1595,-3.7576
1772536796326792852,left,0.481489,0.033863,-0.0391,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0408,-1.4899,0.8185,-0.0465,-0.0093,-1.1125
1772536796328739096,right,0.758567,0.003452,-0.1112,0.2777,-0.3069,-0.7426,-0.0882,0.5332,-0.1186,0.2256,-0.4273,-0.6743,-0.0950,-3.7632
1772536796343206004,left,0.476541,0.033891,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0392,-1.5089,0.8363,-0.0291,-0.0076,-1.1141
1772536796344840981,right,0.704409,0.001909,-0.1158,0.2816,-0.4358,-0.7250,-0.1757,0.3928,-0.1226,0.2762,-0.4618,-0.7058,-0.1803,-3.7716
1772536796346478697,left,0.482302,0.034043,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0411,-1.4920,0.8190,-0.0460,-0.0100,-1.1157
1772536796348248768,right,0.753878,0.003066,-0.1128,0.2777,-0.3084,-0.7442,-0.0944,0.5224,-0.1206,0.2347,-0.4111,-0.6841,-0.1021,-3.7794
1772536796363623804,left,0.477264,0.033961,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.5098,0.8358,-0.0295,-0.0078,-1.1173
1772536796365182790,right,0.693714,0.001167,-0.1174,0.2816,-0.4358,-0.7250,-0.1772,0.3406,-0.1216,0.2798,-0.4491,-0.7130,-0.1781,-3.7894
1772536796366916136,left,0.482625,0.034034,-0.0391,-1.1208,1.4876,-0.3437,-0.0115,0.4358,-0.0409,-1.4924,0.8180,-0.0468,-0.0102,-1.1189
1772536796368786507,right,0.746031,0.002319,-0.1128,0.2793,-0.3099,-0.7442,-0.1036,0.5071,-0.1154,0.2374,-0.3952,-0.7009,-0.1060,-3.7937
1772536796383396078,left,0.478614,0.034018,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0393,-1.5106,0.8349,-0.0310,-0.0056,-1.1245
1772536796385236446,right,0.682884,0.000320,-0.1189,0.2816,-0.4358,-0.7234,-0.1757,0.2823,-0.1184,0.2833,-0.4359,-0.7199,-0.1727,-3.8061
1772536796386858276,left,0.484654,0.034172,-0.0376,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0403,-1.4939,0.8179,-0.0474,-0.0086,-1.1261
1772536796388796552,right,0.741302,0.002135,-0.1143,0.2808,-0.3099,-0.7442,-0.1174,0.4810,-0.1161,0.2420,-0.3872,-0.7062,-0.1194,-3.8090
1772536796403658096,left,0.479456,0.034121,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0395,-1.5121,0.8334,-0.0325,-0.0073,-1.1289
1772536796405465004,right,0.677498,0.001333,-0.1220,0.2816,-0.4373,-0.7188,-0.1741,0.2102,-0.1290,0.2883,-0.4247,-0.7249,-0.1842,-3.8123
1772536796407168576,left,0.485568,0.034302,-0.0376,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0402,-1.4958,0.8168,-0.0487,-0.0092,-1.1305
1772536796409003522,right,0.733520,0.002176,-0.1143,0.2808,-0.3099,-0.7442,-0.1266,0.4534,-0.1149,0.2437,-0.3762,-0.7150,-0.1278,-3.8135
1772536796423468373,left,0.480563,0.034289,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.5144,0.8324,-0.0336,-0.0073,-1.1335
1772536796425228731,right,0.665616,0.001124,-0.1235,0.2846,-0.4388,-0.7112,-0.1711,0.1212,-0.1188,0.2957,-0.4143,-0.7240,-0.1681,-3.8163
1772536796426828105,left,0.486341,0.034466,-0.0391,-1.1193,1.4876,-0.3437,-0.0115,0.4358,-0.0410,-1.4972,0.8149,-0.0506,-0.0098,-1.1351
1772536796428737986,right,0.724985,0.001637,-0.1158,0.2808,-0.3099,-0.7442,-0.1358,0.4150,-0.1188,0.2521,-0.3669,-0.7164,-0.1383,-3.8160
1772536796443379155,left,0.473019,0.030936,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0412,-1.4624,0.8570,-0.0042,-0.0090,-1.1334
1772536796445128608,right,0.651388,0.001206,-0.1235,0.2862,-0.4388,-0.6989,-0.1680,0.0261,-0.1214,0.2966,-0.4077,-0.7190,-0.1674,-3.8180
1772536796446780000,left,0.478690,0.031434,-0.0376,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0403,-1.4459,0.8399,-0.0214,-0.0092,-1.1348
1772536796448765636,right,0.725636,0.002979,-0.1174,0.2808,-0.3099,-0.7442,-0.1404,0.3721,-0.1104,0.2610,-0.3786,-0.6932,-0.1346,-3.8296
1772536796463475445,left,0.473422,0.031034,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0389,-1.4646,0.8570,-0.0052,-0.0075,-1.1364
1772536796465268043,right,0.645995,0.003846,-0.1250,0.2862,-0.4388,-0.6805,-0.1603,-0.0598,-0.1084,0.2884,-0.4059,-0.7163,-0.1438,-3.8317
1772536796466791359,left,0.479109,0.031513,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0406,-1.4483,0.8400,-0.0221,-0.0099,-1.1378
1772536796468653082,right,0.711087,0.001680,-0.1174,0.2823,-0.3099,-0.7442,-0.1435,0.3168,-0.1207,0.2529,-0.3682,-0.7149,-0.1454,-3.8275
1772536796483291032,left,0.474091,0.031120,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0389,-1.4661,0.8564,-0.0067,-0.0079,-1.1393
1772536796485540756,right,0.636101,0.005638,-0.1266,0.2862,-0.4388,-0.6667,-0.1465,-0.1381,-0.1277,0.2776,-0.3910,-0.7316,-0.1440,-3.8299
1772536796487282494,left,0.480280,0.031624,-0.0376,-1.1193,1.4891,-0.3452,-0.0115,0.4358,-0.0399,-1.4489,0.8385,-0.0244,-0.0097,-1.1409
1772536796489390015,right,0.702840,0.002041,-0.1174,0.2839,-0.3099,-0.7442,-0.1435,0.2524,-0.1214,0.2504,-0.3716,-0.7161,-0.1484,-3.8325
1772536796503503812,left,0.474841,0.031218,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0386,-1.4680,0.8560,-0.0079,-0.0079,-1.1424
1772536796505230427,right,0.619484,0.001265,-0.1297,0.2877,-0.4388,-0.6529,-0.1250,-0.2179,-0.1308,0.3071,-0.3960,-0.6756,-0.1250,-3.8486
1772536796506869917,left,0.480494,0.031655,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0403,-1.4512,0.8385,-0.0253,-0.0102,-1.1439
1772536796508689817,right,0.697006,0.002137,-0.1189,0.2854,-0.3099,-0.7426,-0.1435,0.1788,-0.1152,0.2485,-0.3804,-0.7081,-0.1385,-3.8527
1772536796523268792,left,0.475497,0.031307,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.4696,0.8555,-0.0092,-0.0081,-1.1455
1772536796525125465,right,0.607545,0.001098,-0.1312,0.2877,-0.4388,-0.6391,-0.0913,-0.3038,-0.1292,0.3048,-0.4031,-0.6578,-0.0901,-3.8744
1772536796526865129,left,0.481141,0.031733,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0404,-1.4528,0.8381,-0.0265,-0.0103,-1.1470
1772536796528671898,right,0.696166,0.002707,-0.1189,0.2854,-0.3115,-0.7411,-0.1435,0.1143,-0.1143,0.2591,-0.3920,-0.6815,-0.1373,-3.8855
1772536796543270199,left,0.476165,0.031400,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.4713,0.8550,-0.0104,-0.0082,-1.1485
1772536796545057856,right,0.591745,0.000907,-0.1327,0.2877,-0.4388,-0.6206,-0.0606,-0.4127,-0.1326,0.2989,-0.4083,-0.6420,-0.0604,-3.8998
1772536796546779927,left,0.481799,0.031813,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0404,-1.4545,0.8376,-0.0277,-0.0104,-1.1500
1772536796548707381,right,0.684700,0.002305,-0.1204,0.2885,-0.3130,-0.7334,-0.1404,0.0468,-0.1160,0.2608,-0.3869,-0.6869,-0.1365,-3.9050
1772536796563273260,left,0.476834,0.031493,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.4729,0.8545,-0.0116,-0.0082,-1.1516
1772536796565006737,right,0.579843,0.001803,-0.1343,0.2862,-0.4388,-0.5976,-0.0315,-0.5432,-0.1271,0.3070,-0.4006,-0.6239,-0.0309,-3.9291
1772536796566812930,left,0.482293,0.031911,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0404,-1.4566,0.8376,-0.0284,-0.0104,-1.1531
1772536796568669351,right,0.678027,0.002113,-0.1204,0.2915,-0.3207,-0.7211,-0.1312,-0.0146,-0.1146,0.2630,-0.3891,-0.6810,-0.1244,-3.9330
1772536796583178150,left,0.477488,0.031583,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0386,-1.4745,0.8541,-0.0127,-0.0082,-1.1546
1772536796584860638,right,0.577020,0.001237,-0.1343,0.2877,-0.4388,-0.5900,-0.0115,-0.5631,-0.1378,0.3036,-0.4024,-0.6103,-0.0145,-3.9461
1772536796586566898,left,0.483115,0.031969,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0404,-1.4576,0.8366,-0.0300,-0.0104,-1.1561
1772536796588698568,right,0.673144,0.002335,-0.1204,0.2915,-0.3299,-0.7058,-0.1189,-0.0713,-0.1141,0.2651,-0.4010,-0.6583,-0.1120,-3.9519
1772536796603576919,left,0.478157,0.031675,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0386,-1.4760,0.8536,-0.0138,-0.0082,-1.1576
1772536796605273275,right,0.577481,0.001818,-0.1358,0.2877,-0.4388,-0.5900,-0.0115,-0.5677,-0.1302,0.2906,-0.4149,-0.6146,-0.0126,-3.9746
1772536796606949709,left,0.483448,0.031971,-0.0391,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0404,-1.4587,0.8356,-0.0316,-0.0104,-1.1592
1772536796608950423,right,0.665622,0.002112,-0.1204,0.2900,-0.3391,-0.6905,-0.1020,-0.1220,-0.1147,0.2659,-0.4012,-0.6527,-0.0954,-3.9795
1772536796624528922,left,0.478841,0.031768,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.4776,0.8531,-0.0149,-0.0083,-1.1608
1772536796626945043,right,0.579697,0.001191,-0.1358,0.2892,-0.4388,-0.5900,-0.0115,-0.5662,-0.1410,0.3008,-0.4141,-0.6040,-0.0162,-3.9841
1772536796628558794,left,0.484142,0.032053,-0.0391,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0404,-1.4602,0.8351,-0.0326,-0.0105,-1.1623
1772536796630588577,right,0.659892,0.001719,-0.1220,0.2885,-0.3422,-0.6767,-0.0836,-0.1619,-0.1205,0.2652,-0.4039,-0.6346,-0.0826,-3.9917
1772536796644128651,left,0.479827,0.031905,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.4798,0.8525,-0.0176,-0.0058,-1.1669
1772536796645950864,right,0.579138,0.000841,-0.1343,0.2892,-0.4404,-0.5915,-0.0084,-0.5662,-0.1352,0.3016,-0.4180,-0.5991,-0.0101,-3.9962
1772536796647731152,left,0.486159,0.032257,-0.0376,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0405,-1.4632,0.8355,-0.0344,-0.0084,-1.1684
1772536796649535243,right,0.662914,0.002604,-0.1220,0.2885,-0.3437,-0.6690,-0.0683,-0.1757,-0.1140,0.2663,-0.4083,-0.6251,-0.0592,-4.0055
1772536796663246621,left,0.480251,0.032015,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0384,-1.4817,0.8526,-0.0180,-0.0066,-1.1700
1772536796665054530,right,0.581648,0.000821,-0.1343,0.2892,-0.4388,-0.5915,-0.0069,-0.5662,-0.1303,0.2958,-0.4258,-0.5997,-0.0048,-4.0222
1772536796666765553,left,0.486231,0.032324,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0400,-1.4644,0.8350,-0.0354,-0.0097,-1.1714
1772536796668560660,right,0.669783,0.003084,-0.1220,0.2900,-0.3422,-0.6644,-0.0591,-0.1757,-0.1117,0.2678,-0.4113,-0.6146,-0.0473,-4.0312
1772536796683348348,left,0.481218,0.032101,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0385,-1.4830,0.8523,-0.0187,-0.0078,-1.1730
1772536796685049898,right,0.584522,0.000968,-0.1327,0.2892,-0.4388,-0.5930,-0.0038,-0.5662,-0.1288,0.2898,-0.4303,-0.6013,-0.0011,-4.0492
1772536796686901120,left,0.486748,0.032432,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0406,-1.4665,0.8352,-0.0356,-0.0103,-1.1745
1772536796688752344,right,0.668104,0.001783,-0.1220,0.2900,-0.3422,-0.6644,-0.0514,-0.1757,-0.1208,0.2597,-0.4088,-0.6282,-0.0509,-4.0496
1772536796703479750,left,0.482240,0.032232,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0373,-1.4850,0.8512,-0.0216,-0.0063,-1.1795
1772536796705388928,right,0.588316,0.000681,-0.1327,0.2892,-0.4388,-0.5930,-0.0038,-0.5662,-0.1297,0.2925,-0.4280,-0.6016,-0.0024,-4.0689
1772536796707186730,left,0.488066,0.032571,-0.0376,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0392,-1.4689,0.8347,-0.0379,-0.0096,-1.1809
1772536796709166449,right,0.669983,0.001696,-0.1220,0.2900,-0.3422,-0.6644,-0.0468,-0.1757,-0.1217,0.2616,-0.4059,-0.6293,-0.0468,-4.0680
1772536796724083619,left,0.483095,0.032359,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0394,-1.4869,0.8499,-0.0237,-0.0074,-1.1836
1772536796726047932,right,0.590640,0.000527,-0.1327,0.2877,-0.4388,-0.5946,-0.0038,-0.5662,-0.1316,0.2948,-0.4268,-0.5993,-0.0033,-4.0845
1772536796727862261,left,0.489062,0.032710,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0411,-1.4713,0.8337,-0.0396,-0.0098,-1.1851
1772536796729908885,right,0.672191,0.001666,-0.1220,0.2900,-0.3422,-0.6628,-0.0453,-0.1757,-0.1219,0.2624,-0.4048,-0.6281,-0.0454,-4.0835
1772536796743572322,left,0.483929,0.032504,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.4892,0.8505,-0.0234,-0.0076,-1.1866
1772536796745455226,right,0.593632,0.000588,-0.1327,0.2846,-0.4388,-0.5946,-0.0038,-0.5662,-0.1315,0.2926,-0.4256,-0.5998,-0.0032,-4.0997
1772536796747110297,left,0.489867,0.032763,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0409,-1.4721,0.8329,-0.0407,-0.0101,-1.1882
1772536796749343385,right,0.679884,0.002408,-0.1220,0.2885,-0.3422,-0.6628,-0.0437,-0.1757,-0.1227,0.2479,-0.4173,-0.6289,-0.0441,-4.1042
1772536796763327018,left,0.484655,0.032585,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0390,-1.4904,0.8499,-0.0242,-0.0078,-1.1898
1772536796765086110,right,0.594271,0.000394,-0.1327,0.2800,-0.4388,-0.5946,-0.0023,-0.5662,-0.1324,0.2839,-0.4347,-0.5943,-0.0046,-4.1210
1772536796766820184,left,0.490285,0.032857,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0406,-1.4737,0.8328,-0.0411,-0.0101,-1.1913
1772536796768717955,right,0.686606,0.002528,-0.1220,0.2885,-0.3422,-0.6628,-0.0422,-0.1757,-0.1226,0.2448,-0.4270,-0.6221,-0.0426,-4.1250
1772536796783223078,left,0.485382,0.032669,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0387,-1.4916,0.8496,-0.0248,-0.0079,-1.1928
1772536796784946206,right,0.604729,0.002980,-0.1358,0.2739,-0.4388,-0.5946,-0.0023,-0.5662,-0.1328,0.2873,-0.4434,-0.5756,0.0049,-4.1474
1772536796786728886,left,0.491289,0.032983,-0.0376,-1.1193,1.4891,-0.3437,-0.0115,0.4358,-0.0397,-1.4742,0.8317,-0.0423,-0.0097,-1.1944
1772536796788545889,right,0.688924,0.002173,-0.1220,0.2869,-0.3422,-0.6628,-0.0422,-0.1757,-0.1216,0.2520,-0.4225,-0.6176,-0.0417,-4.1478
1772536796803573635,left,0.486576,0.032847,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0395,-1.4942,0.8474,-0.0279,-0.0060,-1.1985
1772536796805191236,right,0.604930,0.001807,-0.1373,0.2677,-0.4373,-0.5946,-0.0023,-0.5662,-0.1351,0.2772,-0.4368,-0.5848,0.0046,-4.1670
1772536796806845749,left,0.492254,0.033116,-0.0391,-1.1193,1.4876,-0.3437,-0.0115,0.4358,-0.0406,-1.4770,0.8300,-0.0450,-0.0093,-1.2000
1772536796808681778,right,0.691376,0.002109,-0.1220,0.2854,-0.3422,-0.6628,-0.0407,-0.1757,-0.1212,0.2517,-0.4201,-0.6187,-0.0404,-4.1671
1772536796823317233,left,0.487317,0.032984,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0391,-1.4961,0.8479,-0.0276,-0.0076,-1.2017
1772536796825055647,right,0.605355,0.000413,-0.1373,0.2585,-0.4358,-0.5946,-0.0023,-0.5662,-0.1362,0.2624,-0.4311,-0.5940,0.0004,-4.1854
1772536796826787273,left,0.493235,0.033178,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0408,-1.4788,0.8301,-0.0450,-0.0100,-1.2033
1772536796828547512,right,0.699490,0.003312,-0.1220,0.2808,-0.3422,-0.6644,-0.0407,-0.1757,-0.1131,0.2552,-0.4220,-0.6082,-0.0313,-4.1927
1772536796843157317,left,0.488071,0.033058,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0389,-1.4972,0.8473,-0.0283,-0.0078,-1.2049
1772536796844984824,right,0.611430,0.001364,-0.1373,0.2493,-0.4373,-0.5992,-0.0023,-0.5662,-0.1438,0.2532,-0.4236,-0.6091,-0.0084,-4.1947
1772536796846483074,left,0.493710,0.033279,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0408,-1.4805,0.8301,-0.0452,-0.0102,-1.2064
1772536796848275273,right,0.693766,0.002003,-0.1220,0.2777,-0.3422,-0.6644,-0.0407,-0.1757,-0.1218,0.2505,-0.4126,-0.6199,-0.0396,-4.1949
1772536796863112867,left,0.488784,0.033134,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0388,-1.4982,0.8468,-0.0289,-0.0079,-1.2079
1772536796864795850,right,0.617000,0.002609,-0.1373,0.2401,-0.4358,-0.6007,-0.0023,-0.5662,-0.1500,0.2471,-0.4119,-0.6181,-0.0130,-4.1965
1772536796866439655,left,0.494362,0.033346,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0407,-1.4815,0.8296,-0.0457,-0.0103,-1.2095
1772536796868444375,right,0.692188,0.001762,-0.1220,0.2716,-0.3422,-0.6628,-0.0407,-0.1757,-0.1208,0.2499,-0.4026,-0.6206,-0.0390,-4.2017
1772536796883193087,left,0.489481,0.033207,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0388,-1.4992,0.8463,-0.0294,-0.0080,-1.2110
1772536796885175526,right,0.622227,0.003067,-0.1373,0.2279,-0.4358,-0.6038,-0.0023,-0.5662,-0.1524,0.2451,-0.4039,-0.6229,-0.0149,-4.2037
1772536796886862166,left,0.495191,0.033380,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0406,-1.4820,0.8286,-0.0467,-0.0103,-1.2126
1772536796888776832,right,0.687118,0.001362,-0.1220,0.2654,-0.3422,-0.6628,-0.0407,-0.1772,-0.1222,0.2429,-0.3923,-0.6369,-0.0404,-4.2008
1772536796903716024,left,0.490191,0.033279,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0388,-1.5002,0.8457,-0.0300,-0.0081,-1.2142
1772536796905425907,right,0.621957,0.002274,-0.1343,0.2110,-0.4342,-0.6099,-0.0023,-0.5662,-0.1397,0.2201,-0.3938,-0.6428,-0.0049,-4.2075
1772536796907069538,left,0.495703,0.033480,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0407,-1.4835,0.8285,-0.0468,-0.0105,-1.2157
1772536796909046359,right,0.693724,0.001390,-0.1220,0.2593,-0.3422,-0.6628,-0.0407,-0.1757,-0.1234,0.2354,-0.3977,-0.6286,-0.0436,-4.2199
1772536796923770412,left,0.490627,0.033354,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4411,-0.0387,-1.5013,0.8453,-0.0305,-0.0081,-1.2173
1772536796925592237,right,0.623843,0.001863,-0.1312,0.1956,-0.4342,-0.6114,-0.0038,-0.5662,-0.1368,0.2082,-0.3959,-0.6354,-0.0069,-4.2257
1772536796927317620,left,0.496558,0.033514,-0.0391,-1.1208,1.4891,-0.3452,-0.0115,0.4358,-0.0406,-1.4840,0.8275,-0.0478,-0.0104,-1.2189
1772536796929227031,right,0.697930,0.001497,-0.1235,0.2516,-0.3422,-0.6644,-0.0407,-0.1757,-0.1219,0.2277,-0.4015,-0.6245,-0.0407,-4.2385
1772536796943811587,left,0.492115,0.033421,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0396,-1.5022,0.8445,-0.0321,-0.0054,-1.2243
1772536796946700900,right,0.625405,0.002028,-0.1297,0.1788,-0.4342,-0.6160,-0.0038,-0.5662,-0.1291,0.1826,-0.4032,-0.6455,0.0016,-4.2483
1772536796948172354,left,0.497564,0.033598,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0402,-1.4853,0.8277,-0.0484,-0.0101,-1.2260
1772536796950287146,right,0.702073,0.002017,-0.1235,0.2440,-0.3406,-0.6628,-0.0407,-0.1757,-0.1239,0.2220,-0.4034,-0.6215,-0.0389,-4.2599
1772536796963865962,left,0.492811,0.033510,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0386,-1.5034,0.8448,-0.0317,-0.0080,-1.2275
1772536796965637089,right,0.628570,0.001244,-0.1250,0.1603,-0.4342,-0.6222,-0.0038,-0.5662,-0.1237,0.1701,-0.4029,-0.6437,0.0010,-4.2688
1772536796967372254,left,0.498121,0.033566,-0.0391,-1.1208,1.4876,-0.3452,-0.0115,0.4358,-0.0405,-1.4855,0.8264,-0.0496,-0.0104,-1.2291
1772536796969267232,right,0.706467,0.002050,-0.1250,0.2363,-0.3406,-0.6628,-0.0407,-0.1757,-0.1246,0.2130,-0.4060,-0.6202,-0.0383,-4.2803
1772536796983250012,left,0.493844,0.033615,-0.0376,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0375,-1.5049,0.8433,-0.0339,-0.0065,-1.2340
1772536796985004934,right,0.628710,0.000617,-0.1220,0.1389,-0.4296,-0.6252,-0.0038,-0.5662,-0.1220,0.1492,-0.4057,-0.6406,-0.0047,-4.2879
1772536796986848992,left,0.499690,0.033883,-0.0391,-1.1193,1.4891,-0.3437,-0.0115,0.4358,-0.0405,-1.4880,0.8262,-0.0505,-0.0109,-1.2356
1772536796988652684,right,0.714308,0.001956,-0.1250,0.2271,-0.3391,-0.6628,-0.0407,-0.1757,-0.1217,0.1955,-0.4130,-0.6167,-0.0365,-4.3023
1772536797003094453,left,0.495284,0.033721,-0.0391,-1.1393,1.4853,-0.3122,-0.0069,0.4427,-0.0397,-1.5063,0.8430,-0.0346,-0.0058,-1.2405
1772536797004740946,right,0.631571,0.000568,-0.1174,0.1174,-0.4235,-0.6268,-0.0038,-0.5662,-0.1178,0.1253,-0.4037,-0.6392,-0.0003,-4.3115
1772536797006337760,left,0.500942,0.033875,-0.0391,-1.1208,1.4891,-0.3437,-0.0115,0.4358,-0.0407,-1.4894,0.8261,-0.0511,-0.0095,-1.2422
1772536797008133526,right,0.719224,0.002053,-0.1235,0.2179,-0.3391,-0.6628,-0.0407,-0.1757,-0.1201,0.1851,-0.4166,-0.6141,-0.0369,-4.3249
